1,68.6209074190589,0.943127962085308,1,1,3640131,2023-06-01 23:49:48.707621,default,Unspecified
2,64.13992770070348,0.9285714285714286,1,1,3620231,2023-06-01 23:50:32.520622,default,Unspecified
3,65.45789586026179,0.96,1,1,3550236,2023-06-02 00:00:23.022374,default,Unspecified
